ticker,year,revenue_growth,gross_margin,ebit_margin,tax_rate,da_ratio,capex_ratio,nwc_ratio,roic,debt_ebitda,volatility,beta,log_revenue,log_market_cap,gdp_growth,fed_rate,cpi,credit_spread,revenue_growth_lag1,revenue_growth_lag2,revenue_growth_3y_mean,ebit_margin_lag1,ebit_margin_lag2,ebit_margin_3y_mean,capex_ratio_lag1,capex_ratio_lag2,capex_ratio_3y_mean,da_ratio_lag1,da_ratio_lag2,da_ratio_3y_mean,nwc_ratio_lag1,nwc_ratio_lag2,nwc_ratio_3y_mean,roic_lag1,roic_lag2,roic_3y_mean,target_revenue_growth,target_ebit_margin,target_tax_rate,target_da_ratio,target_capex_ratio,target_nwc_ratio,sector_Consumer,sector_Energy,sector_Healthcare,sector_Industrial,sector_Tech
C000,2018,-0.011321331827314034,0.2546730739706523,0.1980384522504206,0.27385409197305494,0.01428790330463254,0.02078281405016446,-0.013976289889068358,0.11459375984906006,2.6793979748628285,0.24725250844845037,1.2501153878252929,8.134204771151246,8.223304617400311,0.0024152289148268117,0.032630565450789774,0.02319606987732539,0.013305882480063275,-0.07344059802676332,0.0041567618017728306,-0.014164432791504105,0.17394665320585054,0.17495618867540583,0.184913401700473,0.023336235756892136,0.0312388422491691,0.03022733596408626,0.02263674278731421,0.026831235784809924,0.029082642885279553,0.014743114283901418,0.04789437613671692,0.034960524150079435,0.12689316723807473,0.13594615281052141,0.13669569834775344,-0.014711466876339107,0.2003103166818751,0.25737273769231306,0.007280674883604657,0.01938747160330425,-0.043607574124898886,False,False,False,False,True
C000,2019,-0.014711466876339107,0.2546730739706523,0.2003103166818751,0.25737273769231306,0.007280674883604657,0.01938747160330425,-0.043607574124898886,0.12969834295815744,2.6793979748628285,0.2971378852854445,1.1065462583483587,8.11938401747555,8.683985190800442,0.014687437760406758,0.03078989126574583,0.017865616132471437,0.008912855843015042,-0.011321331827314034,-0.07344059802676332,-0.026868389350768174,0.1980384522504206,0.17394665320585054,0.18231376471055896,0.02078281405016446,0.023336235756892136,0.025119297352075232,0.01428790330463254,0.02263674278731421,0.02125196062558556,-0.013976289889068358,0.014743114283901418,0.016220400177183326,0.11459375984906006,0.12689316723807473,0.12581102663255206,0.03400333256975896,0.23573667662298464,0.2617099716234989,0.005,0.02612513751998212,-0.06418939396923508,False,False,False,False,True
C000,2020,0.03400333256975896,0.2546730739706523,0.23573667662298464,0.2617099716234989,0.005,0.02612513751998212,-0.06418939396923508,0.1855426968090529,2.6793979748628285,0.2910260223105887,1.066863909094443,8.152822016544755,9.187670450925511,0.018027928507655944,0.024363472729420205,0.012788266123585768,0.015001583449196165,-0.014711466876339107,-0.011321331827314034,-0.03315779891013882,0.2003103166818751,0.1980384522504206,0.19076514071271541,0.01938747160330425,0.02078281405016446,0.02116884047012028,0.007280674883604657,0.01428790330463254,0.01473510699185047,-0.043607574124898886,-0.013976289889068358,-0.014280249910021942,0.12969834295815744,0.11459375984906006,0.12372842334843075,0.03483986792144423,0.223411509685494,0.14849483696906932,0.018204452679651317,0.032553119509827866,-0.043090233370667134,False,False,False,False,True
C000,2021,0.03483986792144423,0.2546730739706523,0.223411509685494,0.14849483696906932,0.018204452679651317,0.032553119509827866,-0.043090233370667134,0.1925682611028344,2.6793979748628285,0.29779288853687574,0.9978574667209105,8.187068714308069,8.149814207622493,0.009385231300623308,0.014299078685606335,0.014798006002105207,0.014044373363297478,0.03400333256975896,-0.014711466876339107,0.0026568446220352738,0.23573667662298464,0.2003103166818751,0.21136181518509345,0.02612513751998212,0.01938747160330425,0.022098474391150275,0.005,0.007280674883604657,0.008856192729412399,-0.06418939396923508,-0.043607574124898886,-0.040591085994400776,0.1855426968090529,0.12969834295815744,0.14327826653875678,0.03883506647929379,0.2079377617789664,0.20536482962250296,0.025739967691535585,0.030688598053221845,-0.015757983784558696,False,False,False,False,True
C000,2022,0.03883506647929379,0.2546730739706523,0.2079377617789664,0.20536482962250296,0.025739967691535585,0.030688598053221845,-0.015757983784558696,0.21136560416571304,2.6793979748628285,0.2675669461671236,1.0907631847327661,8.225168671263392,8.772438105255755,0.015269575539758957,0.011668237177418711,0.016074367422792668,0.01473271755505923,0.03483986792144423,0.03400333256975896,0.018043911204954695,0.223411509685494,0.23573667662298464,0.21981950099678457,0.032553119509827866,0.02612513751998212,0.02602190954437141,0.018204452679651317,0.005,0.010161709187751992,-0.043090233370667134,-0.06418939396923508,-0.05029573382160036,0.1925682611028344,0.1855426968090529,0.16926976695668158,0.15614687537941815,0.2698974091948484,0.2194681501077102,0.02353379886183304,0.028782912398501892,-0.035912787853990644,False,False,False,False,True
C000,2023,0.15614687537941815,0.2546730739706523,0.2698974091948484,0.2194681501077102,0.02353379886183304,0.028782912398501892,-0.035912787853990644,0.19307484875772468,2.6793979748628285,0.42274123457957646,1.0149794316032998,8.370261488269282,8.558873629726039,0.025718438615757153,0.005031343427076044,0.015306555870807578,0.021875579227278442,0.03883506647929379,0.03483986792144423,0.03589275565683233,0.2079377617789664,0.223411509685494,0.222361982695815,0.030688598053221845,0.032553119509827866,0.02978895169434394,0.025739967691535585,0.018204452679651317,0.016314806790395635,-0.015757983784558696,-0.043090233370667134,-0.04101253704148697,0.21136560416571304,0.1925682611028344,0.19649218735920013,0.05397382104260932,0.25217783391743226,0.1770964326463608,0.01212431994610138,0.014279046145653063,0.03061449259362322,False,False,False,False,True
C000,2024,0.05397382104260932,0.2546730739706523,0.25217783391743226,0.1770964326463608,0.01212431994610138,0.014279046145653063,0.03061449259362322,0.1556641234496846,2.6793979748628285,0.4029137607509835,1.5601020826509022,8.422829100359507,8.404473166313245,0.01874672717328927,0.006694886725299922,0.014956187370572489,0.02040586906806567,0.15614687537941815,0.03883506647929379,0.07660726992671872,0.2698974091948484,0.2079377617789664,0.2337488935531029,0.028782912398501892,0.030688598053221845,0.030674876653850533,0.02353379886183304,0.025739967691535585,0.02249273974433998,-0.035912787853990644,-0.015757983784558696,-0.03158700166973882,0.19307484875772468,0.21136560416571304,0.19900290467542403,0.039947091979014984,0.25702342299977055,0.20285478768076004,0.011736057959650792,0.02520013793929063,0.022811062690637582,False,False,False,False,True
C000,2025,0.039947091979014984,0.2546730739706523,0.25702342299977055,0.20285478768076004,0.011736057959650792,0.02520013793929063,0.022811062690637582,0.13055042444458892,2.6793979748628285,0.29024292636515814,1.1591674907087794,8.461998939121608,8.690138769077876,0.030897083753340483,0.008509643604366082,0.031065990458500524,0.017943774380491703,0.05397382104260932,0.15614687537941815,0.08298525430044042,0.25217783391743226,0.2698974091948484,0.24333766829708234,0.014279046145653063,0.028782912398501892,0.024583518865792266,0.01212431994610138,0.02353379886183304,0.02046602883315667,0.03061449259362322,-0.035912787853990644,-0.007018759681642038,0.1556641234496846,0.19307484875772468,0.18670152545770743,,,,,,,False,False,False,False,True
C001,2008,0.09160307487092935,0.45797330213668014,0.20593521044650412,0.19585425577650153,0.043845587907062764,0.01876652308964427,0.06608120802832523,0.19069914824165393,3.893168308930595,0.3419987918086991,1.0562776339614437,9.5591858492409,10.049946865611375,0.023929232762782502,0.011123879441672195,0.00845737984380951,0.015056970777042007,,,,,,,,,,,,,,,,,,,-0.04317354792648198,0.21569613318483505,0.2198398645114233,0.039793921078817504,0.02121332540658863,0.03680915765409312,False,False,False,False,False
C001,2009,-0.04317354792648198,0.45797330213668014,0.21569613318483505,0.2198398645114233,0.039793921078817504,0.02121332540658863,0.03680915765409312,0.1355502929449003,3.893168308930595,0.3918371798552462,0.8183284034705866,9.515052599470883,10.468213295642055,0.02653711760865962,0.01828581778317256,0.012635300182369328,0.01941447591897947,0.09160307487092935,,,0.20593521044650412,,,0.01876652308964427,,,0.043845587907062764,,,0.06608120802832523,,,0.19069914824165393,,,0.07046223306242941,0.24945057565257134,0.22316979476214896,0.045547000538122745,0.041351504237660715,0.0442210138588036,False,False,False,False,False
C001,2010,0.07046223306242941,0.45797330213668014,0.24945057565257134,0.22316979476214896,0.045547000538122745,0.041351504237660715,0.0442210138588036,0.2013070879200653,3.893168308930595,0.36013314328409907,1.003921971177801,9.583143148178651,10.21739096521423,0.029525955949463487,0.024754702616684613,0.009373696109105236,0.01751308956515696,-0.04317354792648198,0.09160307487092935,,0.21569613318483505,0.20593521044650412,,0.02121332540658863,0.01876652308964427,,0.039793921078817504,0.043845587907062764,,0.03680915765409312,0.06608120802832523,,0.1355502929449003,0.19069914824165393,,0.053589739712355186,0.29057398346392727,0.20799140481305398,0.054615637442760254,0.0453616670952428,0.05572230684955723,False,False,False,False,False
C001,2011,0.053589739712355186,0.45797330213668014,0.29057398346392727,0.20799140481305398,0.054615637442760254,0.0453616670952428,0.05572230684955723,0.16655798815390926,3.893168308930595,0.2528801418971376,0.970665637853066,9.635346281264153,10.847467145266739,0.030089426237066823,0.03466460844237931,0.012492530121498507,0.02342815835350407,0.07046223306242941,-0.04317354792648198,0.039630586668958925,0.24945057565257134,0.21569613318483505,0.22369397309463682,0.041351504237660715,0.02121332540658863,0.027110450911297868,0.045547000538122745,0.039793921078817504,0.04306216984133434,0.0442210138588036,0.03680915765409312,0.04903712651374065,0.2013070879200653,0.1355502929449003,0.17585217636887318,0.002097126768407398,0.26550241045956324,0.21913100187090778,0.05705619266135906,0.041800684663143836,0.05717853708425151,False,False,False,False,False
C001,2012,0.002097126768407398,0.45797330213668014,0.26550241045956324,0.21913100187090778,0.05705619266135906,0.041800684663143836,0.05717853708425151,0.11944336972720082,3.893168308930595,0.2890698647941802,1.110491157013911,9.637441212131739,10.891554575484118,0.037018051918983275,0.03302817000523375,0.017945130534238404,0.022098113741737684,0.053589739712355186,0.07046223306242941,0.026959474949434205,0.29057398346392727,0.24945057565257134,0.25190689743377787,0.0453616670952428,0.041351504237660715,0.035975498913164046,0.054615637442760254,0.045547000538122745,0.0466521863532335,0.05572230684955723,0.0442210138588036,0.04558415945415132,0.16655798815390926,0.2013070879200653,0.16780512300629166,0.09511334788828303,0.2791175966780497,0.21698634060411504,0.04977273914068416,0.04830317129974921,0.07083706289340654,False,False,False,False,False
C001,2013,0.09511334788828303,0.45797330213668014,0.2791175966780497,0.21698634060411504,0.04977273914068416,0.04830317129974921,0.07083706289340654,0.18160018121701116,3.893168308930595,0.34253251841312793,1.088959100100266,9.72829908409622,9.990590468892364,0.021566669958238364,0.03746051461449174,0.029157880677215448,0.016278999170257883,0.002097126768407398,0.053589739712355186,0.04204969984773066,0.26550241045956324,0.29057398346392727,0.26850898985868726,0.041800684663143836,0.0453616670952428,0.042837951998682455,0.05705619266135906,0.054615637442760254,0.05240627688074736,0.05717853708425151,0.05572230684955723,0.052373952597537445,0.11944336972720082,0.16655798815390926,0.1624361486003918,0.024142331241822773,0.2738514464419841,0.2353315557145596,0.044530277750330687,0.056494836630402355,0.03450293323714272,False,False,False,False,False
C001,2014,0.024142331241822773,0.45797330213668014,0.2738514464419841,0.2353315557145596,0.044530277750330687,0.056494836630402355,0.03450293323714272,0.19388148935721128,3.893168308930595,0.2969258278395036,1.2477517027735556,9.75215459640792,10.702501680126428,0.027358725834490682,0.041686549214978386,0.03194828530549294,0.02141679720279621,0.09511334788828303,0.002097126768407398,0.05026673812301521,0.2791175966780497,0.26550241045956324,0.2783979968671801,0.04830317129974921,0.041800684663143836,0.045155174352711956,0.04977273914068416,0.05705619266135906,0.0538148564149345,0.07083706289340654,0.05717853708425151,0.06124596894240509,0.18160018121701116,0.11944336972720082,0.15586717969937375,-0.05053537470970945,0.3066303431503749,0.1724505835768158,0.04294730598519165,0.04203559263264172,0.05457313707259346,False,False,False,False,False
C001,2015,-0.05053537470970945,0.45797330213668014,0.3066303431503749,0.1724505835768158,0.04294730598519165,0.04203559263264172,0.05457313707259346,0.15920365112598395,3.893168308930595,0.2280578715799209,0.9292871707041936,9.700297590839062,10.483781723937756,0.02738458497262992,0.04520051144428039,0.041285562267424886,0.014270405405044182,0.024142331241822773,0.09511334788828303,0.0404509352995044,0.2738514464419841,0.2791175966780497,0.2728238178598657,0.056494836630402355,0.04830317129974921,0.048866230864431794,0.044530277750330687,0.04977273914068416,0.05045306985079131,0.03450293323714272,0.07083706289340654,0.054172844404933584,0.19388148935721128,0.18160018121701116,0.16497501343380774,0.0068387531577147834,0.2808203311188731,0.21687634122345203,0.04510310146509058,0.041069339107297036,0.04493298885852933,False,False,False,False,False
C001,2016,0.0068387531577147834,0.45797330213668014,0.2808203311188731,0.21687634122345203,0.04510310146509058,0.041069339107297036,0.04493298885852933,0.1944699110705633,3.893168308930595,0.3109226118589307,0.9427066247775249,9.707113065793395,10.24289799095271,0.020656808909632274,0.042921331153437596,0.02544191073268735,0.005,-0.05053537470970945,0.024142331241822773,0.02290676814013212,0.3066303431503749,0.2738514464419841,0.2865331287568029,0.04203559263264172,0.056494836630402355,0.048944533520931095,0.04294730598519165,0.044530277750330687,0.045750107625402166,0.05457313707259346,0.03450293323714272,0.0533043777343809,0.15920365112598395,0.19388148935721128,0.17822844056673545,0.016412652035306494,0.27544590328897406,0.13999151640455085,0.031224483457346602,0.04445792522722714,0.002600945604852488,False,False,False,False,False
C001,2017,0.016412652035306494,0.45797330213668014,0.27544590328897406,0.13999151640455085,0.031224483457346602,0.04445792522722714,0.002600945604852488,0.15968083954363543,3.893168308930595,0.256378441119884,1.1608226991671682,9.723392486069704,10.21706835020857,0.014617767665744418,0.042195790515043685,0.026409756752141276,0.01042668554994757,0.0068387531577147834,-0.05053537470970945,-0.006518096770057299,0.2808203311188731,0.3066303431503749,0.28710070690374406,0.041069339107297036,0.04203559263264172,0.04653325612344703,0.04510310146509058,0.04294730598519165,0.04419356173353764,0.04493298885852933,0.05457313707259346,0.044669686389421835,0.1944699110705633,0.15920365112598395,0.1825183505179195,0.09311615063451736,0.28207379846515696,0.19925949935776713,0.026782096396963325,0.0332966745190299,-0.027613411559724653,False,False,False,False,False
C001,2018,0.09311615063451736,0.45797330213668014,0.28207379846515696,0.19925949935776713,0.026782096396963325,0.0332966745190299,-0.027613411559724653,0.1581236577548665,3.893168308930595,0.36829626207321786,1.3065230888829047,9.812424957353238,9.86718184189432,0.011777594048057857,0.038932667073926265,0.028721944609669436,0.007794678935145207,0.016412652035306494,0.0068387531577147834,-0.009094656505562725,0.27544590328897406,0.2808203311188731,0.28763219251940736,0.04445792522722714,0.041069339107297036,0.04252095232238864,0.031224483457346602,0.04510310146509058,0.03975829696920961,0.002600945604852488,0.04493298885852933,0.03403569051199176,0.15968083954363543,0.1944699110705633,0.17111813391339423,-0.01423517964233316,0.29786545628039657,0.2228367132208475,0.02198141631629828,0.0238599030939345,-0.04859268332342239,False,False,False,False,False
C001,2019,-0.01423517964233316,0.45797330213668014,0.29786545628039657,0.2228367132208475,0.02198141631629828,0.0238599030939345,-0.04859268332342239,0.1607952345211876,3.893168308930595,0.279383749468218,1.0977069145503793,9.798087485616547,10.550485717879981,0.011993710037335133,0.02508791164469224,0.020390956076956606,0.008641883469358165,0.09311615063451736,0.016412652035306494,0.03878918527584621,0.28207379846515696,0.27544590328897406,0.27944667762433467,0.0332966745190299,0.04445792522722714,0.03960797961785136,0.026782096396963325,0.031224483457346602,0.0343698937731335,-0.027613411559724653,0.002600945604852488,0.006640174301219055,0.1581236577548665,0.15968083954363543,0.17075813612302174,0.006948910752711399,0.31614698733903146,0.27230941587161256,0.02125956876991212,0.027227162357886282,-0.027169202281192503,False,False,False,False,False
C001,2020,0.006948910752711399,0.45797330213668014,0.31614698733903146,0.27230941587161256,0.02125956876991212,0.027227162357886282,-0.027169202281192503,0.23229951876813223,3.893168308930595,0.28992038904674117,1.0724362032055685,9.805012363957424,10.843137917635875,0.018101228076762656,0.022114798120507262,0.00852454377953779,0.014884384568732449,-0.01423517964233316,0.09311615063451736,0.03176454100916356,0.29786545628039657,0.28207379846515696,0.2851283860115092,0.0238599030939345,0.0332966745190299,0.03387150094673052,0.02198141631629828,0.026782096396963325,0.026662665390202733,-0.04859268332342239,-0.027613411559724653,-0.02453504975943152,0.1607952345211876,0.1581236577548665,0.1595332439398965,-0.008058040036352694,0.2657920706832548,0.2681169348728855,0.010778158962593806,0.005,-0.03248842703728592,False,False,False,False,False
C001,2021,-0.008058040036352694,0.45797330213668014,0.2657920706832548,0.2681169348728855,0.010778158962593806,0.005,-0.03248842703728592,0.20970574046125282,3.893168308930595,0.34256267118679107,0.9040939467567631,9.796921682447332,10.543634554119611,0.010692154547004012,0.01921026825190266,0.012121247431533604,0.016169913366248907,0.006948910752711399,-0.01423517964233316,0.02860996058163186,0.31614698733903146,0.29786545628039657,0.298695414028195,0.027227162357886282,0.0238599030939345,0.028127913323616898,0.02125956876991212,0.02198141631629828,0.023341027161057907,-0.027169202281192503,-0.04859268332342239,-0.034458432388113185,0.23229951876813223,0.1607952345211876,0.18373947034806212,0.010159583122448072,0.2974808041397314,0.25299643519818515,0.00934499836499678,0.005,0.04138828953672721,False,False,False,False,False
C001,2022,0.010159583122448072,0.45797330213668014,0.2974808041397314,0.25299643519818515,0.00934499836499678,0.005,0.04138828953672721,0.2158530089920739,3.893168308930595,0.29376968228172523,1.1355241785074768,9.807030003910858,10.391946216845678,0.017624946192651085,0.011867275588061579,0.013152059851030143,0.0205694090592041,-0.008058040036352694,0.006948910752711399,-0.005114769641991489,0.2657920706832548,0.31614698733903146,0.2932681714342276,0.005,0.027227162357886282,0.01869568848394026,0.010778158962593806,0.02125956876991212,0.018006381349601402,-0.03248842703728592,-0.027169202281192503,-0.03608343754730027,0.20970574046125282,0.23229951876813223,0.20093349791685755,0.06607911509725224,0.3267318437887161,0.23806641376395446,0.008423667307388218,0.01584478324458267,0.04767668584304299,False,False,False,False,False
C001,2023,0.06607911509725224,0.45797330213668014,0.3267318437887161,0.23806641376395446,0.008423667307388218,0.01584478324458267,0.04767668584304299,0.21501668005542796,3.893168308930595,0.2251965098717309,0.9980665089902103,9.87101754368975,9.682322236332048,0.023983533917667575,0.006250966129107832,0.016665802180126293,0.01863628266930442,0.010159583122448072,-0.008058040036352694,0.003016817946268921,0.2974808041397314,0.2657920706832548,0.2931399540540059,0.005,0.005,0.012409054119295429,0.00934499836499678,0.010778158962593806,0.013794242032500903,0.04138828953672721,-0.03248842703728592,-0.006089779927250402,0.2158530089920739,0.20970574046125282,0.219286089407153,-0.007590150864369524,0.23800433991891246,0.22395240628500918,0.023236677389764048,0.01190959342509346,0.04602240909972387,False,False,False,False,False
C001,2024,-0.007590150864369524,0.45797330213668014,0.23800433991891246,0.22395240628500918,0.023236677389764048,0.01190959342509346,0.04602240909972387,0.18679671128008868,3.893168308930595,0.2097143071125246,1.003809109803362,9.863398441038314,10.510818920936506,0.022007868170846517,0.012800999326735191,0.022786584945897484,0.019835746650309523,0.06607911509725224,0.010159583122448072,0.022726886061115868,0.3267318437887161,0.2974808041397314,0.29666823953723415,0.01584478324458267,0.005,0.008614927748194223,0.008423667307388218,0.00934499836499678,0.009515608211659601,0.04767668584304299,0.04138828953672721,0.018858849447494764,0.21501668005542796,0.2158530089920739,0.2135251431695849,-0.0008207323174183982,0.2710725859941725,0.20425968039914819,0.01784781588202043,0.03080058131062749,0.012258756846535428,False,False,False,False,False
C001,2025,-0.0008207323174183982,0.45797330213668014,0.2710725859941725,0.20425968039914819,0.01784781588202043,0.03080058131062749,0.012258756846535428,0.22363636634102094,3.893168308930595,0.3551833004960572,0.9820272574241796,9.862577371735732,11.052225092935913,0.03230782527817539,0.010306645887364366,0.025529780785822364,0.022909323670100408,-0.007590150864369524,0.06607911509725224,0.022882849118443595,0.23800433991891246,0.3267318437887161,0.28740566261578665,0.01190959342509346,0.01584478324458267,0.01091812555655871,0.023236677389764048,0.008423667307388218,0.013668447687383017,0.04602240909972387,0.04767668584304299,0.045029128159831365,0.18679671128008868,0.21501668005542796,0.20588880010919686,,,,,,,False,False,False,False,False
